,fname,label,aso_id,manually_verified,noisy_small
2890,235573.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
2891,396984.wav,Wind,/m/03m9d0z,0,0
2892,168355.wav,Crash_cymbal,/m/0bm0k,0,0
2893,199491.wav,Glass,/m/039jq,0,0
2894,135191.wav,Clapping,/m/0l15bq,0,0
2895,252586.wav,Piano,/m/05r5c,0,0
2896,231894.wav,Clapping,/m/0l15bq,0,0
2897,252582.wav,Piano,/m/05r5c,0,0
2898,189516.wav,Hi-hat,/m/03qtq,0,0
2899,96692.wav,Fire,/m/02_41,0,0
2900,255614.wav,Glass,/m/039jq,0,0
2901,182956.wav,Acoustic_guitar,/m/042v_gx,0,0
2902,165785.wav,Engine,/m/02mk9,0,0
2903,411021.wav,Clapping,/m/0l15bq,0,0
2904,200771.wav,Crash_cymbal,/m/0bm0k,0,0
2905,276217.wav,Coin_(dropping),/m/0242l,1,0
2906,270115.wav,Crash_cymbal,/m/0bm0k,0,0
2907,349923.wav,Piano,/m/05r5c,0,0
2908,402375.wav,Slam,/m/07rjzl8,0,0
2909,361476.wav,Slam,/m/07rjzl8,0,0
2910,179103.wav,Coin_(dropping),/m/0242l,0,0
2911,71598.wav,Piano,/m/05r5c,0,0
2912,168438.wav,Squeak,/m/07q6cd_,0,0
2913,148585.wav,Piano,/m/05r5c,1,0
2914,28130.wav,Fireworks,/m/0g6b5,0,0
2915,137644.wav,Hi-hat,/m/03qtq,0,0
2916,82703.wav,Clapping,/m/0l15bq,0,0
2917,350096.wav,Piano,/m/05r5c,0,0
2918,173555.wav,Crash_cymbal,/m/0bm0k,0,0
2919,3177.wav,Squeak,/m/07q6cd_,0,0
2920,111116.wav,Tearing,/m/07qcx4z,0,0
2921,401758.wav,Engine,/m/02mk9,0,0
2922,207483.wav,Engine,/m/02mk9,0,0
2923,184371.wav,Clapping,/m/0l15bq,0,0
2924,88820.wav,Glass,/m/039jq,0,0
2925,43590.wav,Squeak,/m/07q6cd_,0,1
2926,377343.wav,Hi-hat,/m/03qtq,0,0
2927,137603.wav,Hi-hat,/m/03qtq,0,0
2928,244287.wav,Glass,/m/039jq,0,0
2929,433661.wav,Engine,/m/02mk9,0,0
2930,166379.wav,Bass_guitar,/m/018vs,0,0
2931,94559.wav,Hi-hat,/m/03qtq,0,0
2932,108278.wav,Coin_(dropping),/m/0242l,0,0
2933,148903.wav,Squeak,/m/07q6cd_,0,0
2934,68700.wav,Slam,/m/07rjzl8,0,0
2935,33184.wav,Bass_guitar,/m/018vs,0,0
2936,349791.wav,Fireworks,/m/0g6b5,1,0
2937,251870.wav,Acoustic_guitar,/m/042v_gx,0,1
2938,240356.wav,Walk_or_footsteps,/m/07pbtc8,1,0
2939,28550.wav,Piano,/m/05r5c,0,0
2940,222241.wav,Crash_cymbal,/m/0bm0k,0,0
2941,104822.wav,Crash_cymbal,/m/0bm0k,0,0
2942,210444.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
2943,378870.wav,Glass,/m/039jq,1,0
2944,179354.wav,Glass,/m/039jq,0,0
2945,401750.wav,Engine,/m/02mk9,0,0
2946,396556.wav,Crash_cymbal,/m/0bm0k,0,0
2947,198634.wav,Engine,/m/02mk9,0,0
2948,270053.wav,Crash_cymbal,/m/0bm0k,0,0
2949,398081.wav,Rain,/m/06mb1,0,0
2950,335511.wav,Writing,/m/081rb,1,0
2951,201255.wav,Tearing,/m/07qcx4z,0,1
2952,212020.wav,Slam,/m/07rjzl8,0,0
2953,126703.wav,Engine,/m/02mk9,0,1
2954,151596.wav,Squeak,/m/07q6cd_,0,0
2955,86739.wav,Engine,/m/02mk9,0,0
2956,185032.wav,Hi-hat,/m/03qtq,0,0
2957,86669.wav,Fart,/m/02_nn,0,1
2958,9000.wav,Piano,/m/05r5c,0,1
2959,346737.wav,Engine,/m/02mk9,0,0
2960,382746.wav,Rain,/m/06mb1,0,0
2961,69606.wav,Piano,/m/05r5c,0,0
2962,137436.wav,Hi-hat,/m/03qtq,0,0
2963,412264.wav,Writing,/m/081rb,0,1
2964,112386.wav,Bass_guitar,/m/018vs,0,0
2965,138788.wav,Hi-hat,/m/03qtq,0,1
2966,118450.wav,Fire,/m/02_41,0,0
2967,79154.wav,Glass,/m/039jq,0,0
2968,280251.wav,Writing,/m/081rb,0,0
2969,64135.wav,Fart,/m/02_nn,1,0
2970,182886.wav,Bass_guitar,/m/018vs,0,0
2971,262913.wav,Fire,/m/02_41,0,0
2972,148675.wav,Clapping,/m/0l15bq,0,0
2973,322021.wav,Engine,/m/02mk9,0,0
2974,27180.wav,Bass_guitar,/m/018vs,0,0
2975,71478.wav,Clapping,/m/0l15bq,0,0
2976,58112.wav,Acoustic_guitar,/m/042v_gx,0,0
2977,147255.wav,Crash_cymbal,/m/0bm0k,0,0
2978,70170.wav,Wind,/m/03m9d0z,0,0
2979,425138.wav,Wind,/m/03m9d0z,0,0
2980,369526.wav,Clapping,/m/0l15bq,0,0
2981,34585.wav,Slam,/m/07rjzl8,0,0
2982,264680.wav,Walk_or_footsteps,/m/07pbtc8,0,0
2983,75045.wav,Hi-hat,/m/03qtq,0,0
2984,152793.wav,Walk_or_footsteps,/m/07pbtc8,0,0
2985,87064.wav,Coin_(dropping),/m/0242l,0,1
2986,138060.wav,Walk_or_footsteps,/m/07pbtc8,1,0
2987,183045.wav,Acoustic_guitar,/m/042v_gx,0,0
2988,346478.wav,Crash_cymbal,/m/0bm0k,0,0
2989,50693.wav,Crash_cymbal,/m/0bm0k,0,0
2990,156640.wav,Engine,/m/02mk9,0,0
2991,62174.wav,Fart,/m/02_nn,0,0
2992,137678.wav,Hi-hat,/m/03qtq,0,0
2993,36958.wav,Fart,/m/02_nn,0,0
2994,347947.wav,Fire,/m/02_41,0,0
2995,8500.wav,Acoustic_guitar,/m/042v_gx,0,0
2996,88861.wav,Glass,/m/039jq,0,0
2997,408624.wav,Engine,/m/02mk9,0,0
2998,101495.wav,Wind,/m/03m9d0z,0,1
2999,389756.wav,Coin_(dropping),/m/0242l,0,1
3000,100315.wav,Fart,/m/02_nn,0,0
3001,376361.wav,Fire,/m/02_41,0,0
3002,166519.wav,Bass_guitar,/m/018vs,0,0
3003,213241.wav,Fireworks,/m/0g6b5,0,0
3004,318636.wav,Clapping,/m/0l15bq,0,0
3005,179191.wav,Glass,/m/039jq,0,1
3006,277024.wav,Clapping,/m/0l15bq,0,0
3007,215637.wav,Squeak,/m/07q6cd_,0,0
3008,388151.wav,Engine,/m/02mk9,0,0
3009,35200.wav,Fire,/m/02_41,0,0
3010,264178.wav,Clapping,/m/0l15bq,0,0
3011,100331.wav,Fart,/m/02_nn,1,0
3012,170092.wav,Engine,/m/02mk9,0,0
3013,369121.wav,Squeak,/m/07q6cd_,0,0
3014,266450.wav,Fart,/m/02_nn,0,0
3015,100308.wav,Fart,/m/02_nn,0,0
3016,369267.wav,Bass_guitar,/m/018vs,0,0
3017,387702.wav,Engine,/m/02mk9,0,0
3018,239675.wav,Bass_guitar,/m/018vs,1,0
3019,34072.wav,Rain,/m/06mb1,0,0
3020,160137.wav,Clapping,/m/0l15bq,0,0
3021,89924.wav,Glass,/m/039jq,0,0
3022,233709.wav,Hi-hat,/m/03qtq,0,0
3023,151831.wav,Squeak,/m/07q6cd_,0,0
3024,265311.wav,Squeak,/m/07q6cd_,0,0
3025,237406.wav,Fire,/m/02_41,0,0
3026,154467.wav,Coin_(dropping),/m/0242l,0,1
3027,236293.wav,Rain,/m/06mb1,0,0
3028,146931.wav,Tearing,/m/07qcx4z,0,0
3029,108424.wav,Glass,/m/039jq,0,0
3030,27191.wav,Hi-hat,/m/03qtq,0,0
3031,217970.wav,Slam,/m/07rjzl8,0,0
3032,404549.wav,Clapping,/m/0l15bq,0,0
3033,92348.wav,Crash_cymbal,/m/0bm0k,0,0
3034,140729.wav,Fire,/m/02_41,0,0
3035,263541.wav,Tearing,/m/07qcx4z,0,0
3036,131109.wav,Bass_guitar,/m/018vs,0,0
3037,220143.wav,Slam,/m/07rjzl8,0,0
3038,165908.wav,Rain,/m/06mb1,0,0
3039,381785.wav,Rain,/m/06mb1,0,0
3040,111905.wav,Engine,/m/02mk9,0,0
3041,121190.wav,Fire,/m/02_41,0,0
3042,198871.wav,Squeak,/m/07q6cd_,0,0
3043,137602.wav,Hi-hat,/m/03qtq,0,0
3044,9206.wav,Glass,/m/039jq,0,0
3045,406124.wav,Glass,/m/039jq,0,0
3046,42144.wav,Fire,/m/02_41,0,0
3047,168367.wav,Crash_cymbal,/m/0bm0k,0,0
3048,269800.wav,Crash_cymbal,/m/0bm0k,0,0
3049,74216.wav,Wind,/m/03m9d0z,0,0
3050,315624.wav,Crash_cymbal,/m/0bm0k,0,0
3051,161678.wav,Fireworks,/m/0g6b5,0,0
3052,66931.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3053,336894.wav,Fire,/m/02_41,0,0
3054,268727.wav,Wind,/m/03m9d0z,0,0
3055,423.wav,Hi-hat,/m/03qtq,0,1
3056,132955.wav,Slam,/m/07rjzl8,0,0
3057,28228.wav,Clapping,/m/0l15bq,1,0
3058,73055.wav,Slam,/m/07rjzl8,0,0
3059,191656.wav,Slam,/m/07rjzl8,0,0
3060,333967.wav,Wind,/m/03m9d0z,0,0
3061,150258.wav,Engine,/m/02mk9,0,1
3062,341464.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3063,151597.wav,Squeak,/m/07q6cd_,0,0
3064,364122.wav,Acoustic_guitar,/m/042v_gx,0,1
3065,29827.wav,Piano,/m/05r5c,0,0
3066,28620.wav,Piano,/m/05r5c,1,0
3067,419177.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3068,160193.wav,Bass_guitar,/m/018vs,0,0
3069,150103.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3070,73071.wav,Slam,/m/07rjzl8,1,0
3071,176480.wav,Piano,/m/05r5c,1,0
3072,340238.wav,Wind,/m/03m9d0z,0,0
3073,277715.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3074,269860.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3075,235756.wav,Clapping,/m/0l15bq,0,0
3076,135990.wav,Crash_cymbal,/m/0bm0k,1,0
3077,96192.wav,Fart,/m/02_nn,0,0
3078,432422.wav,Coin_(dropping),/m/0242l,0,0
3079,387739.wav,Rain,/m/06mb1,0,0
3080,369482.wav,Engine,/m/02mk9,0,0
3081,3469.wav,Acoustic_guitar,/m/042v_gx,0,0
3082,196916.wav,Piano,/m/05r5c,0,0
3083,418905.wav,Tearing,/m/07qcx4z,0,0
3084,216286.wav,Glass,/m/039jq,1,0
3085,404539.wav,Clapping,/m/0l15bq,0,0
3086,100958.wav,Engine,/m/02mk9,0,0
3087,8603.wav,Acoustic_guitar,/m/042v_gx,0,0
3088,196701.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3089,137480.wav,Hi-hat,/m/03qtq,0,0
3090,95089.wav,Fireworks,/m/0g6b5,0,0
3091,414843.wav,Clapping,/m/0l15bq,0,0
3092,185491.wav,Writing,/m/081rb,0,0
3093,253822.wav,Fart,/m/02_nn,0,0
3094,213561.wav,Engine,/m/02mk9,0,0
3095,406351.wav,Glass,/m/039jq,0,1
3096,90787.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3097,424977.wav,Clapping,/m/0l15bq,0,0
3098,394174.wav,Fireworks,/m/0g6b5,0,0
3099,136107.wav,Crash_cymbal,/m/0bm0k,0,0
3100,137677.wav,Hi-hat,/m/03qtq,0,0
3101,421850.wav,Slam,/m/07rjzl8,0,0
3102,157917.wav,Slam,/m/07rjzl8,0,0
3103,398330.wav,Glass,/m/039jq,0,0
3104,320210.wav,Glass,/m/039jq,0,0
3105,265006.wav,Squeak,/m/07q6cd_,0,0
3106,91114.wav,Fire,/m/02_41,0,0
3107,178254.wav,Engine,/m/02mk9,0,0
3108,406352.wav,Glass,/m/039jq,0,0
3109,232241.wav,Squeak,/m/07q6cd_,0,0
3110,112281.wav,Clapping,/m/0l15bq,0,0
3111,169540.wav,Wind,/m/03m9d0z,0,0
3112,349813.wav,Fireworks,/m/0g6b5,0,0
3113,350059.wav,Piano,/m/05r5c,0,0
3114,232547.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3115,171224.wav,Clapping,/m/0l15bq,0,0
3116,89613.wav,Wind,/m/03m9d0z,0,0
3117,239445.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3118,64543.wav,Fire,/m/02_41,0,0
3119,234175.wav,Squeak,/m/07q6cd_,0,0
3120,183024.wav,Acoustic_guitar,/m/042v_gx,1,0
3121,337322.wav,Squeak,/m/07q6cd_,0,0
3122,2051.wav,Hi-hat,/m/03qtq,0,0
3123,332087.wav,Writing,/m/081rb,1,0
3124,250553.wav,Clapping,/m/0l15bq,0,0
3125,81250.wav,Crash_cymbal,/m/0bm0k,0,0
3126,119854.wav,Tearing,/m/07qcx4z,0,0
3127,387949.wav,Glass,/m/039jq,0,1
3128,97511.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3129,199472.wav,Glass,/m/039jq,0,0
3130,378179.wav,Slam,/m/07rjzl8,0,0
3131,138762.wav,Hi-hat,/m/03qtq,0,1
3132,269912.wav,Crash_cymbal,/m/0bm0k,0,0
3133,118612.wav,Tearing,/m/07qcx4z,0,0
3134,396467.wav,Engine,/m/02mk9,0,0
3135,371062.wav,Coin_(dropping),/m/0242l,0,0
3136,176512.wav,Piano,/m/05r5c,1,0
3137,232557.wav,Coin_(dropping),/m/0242l,1,0
3138,342403.wav,Glass,/m/039jq,0,0
3139,64518.wav,Fart,/m/02_nn,0,0
3140,154409.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3141,101089.wav,Engine,/m/02mk9,0,0
3142,241128.wav,Wind,/m/03m9d0z,0,0
3143,160131.wav,Clapping,/m/0l15bq,0,0
3144,157586.wav,Slam,/m/07rjzl8,0,0
3145,261404.wav,Tearing,/m/07qcx4z,0,0
3146,138715.wav,Hi-hat,/m/03qtq,0,0
3147,267713.wav,Tearing,/m/07qcx4z,1,0
3148,238964.wav,Squeak,/m/07q6cd_,0,0
3149,342540.wav,Tearing,/m/07qcx4z,0,0
3150,117193.wav,Bass_guitar,/m/018vs,0,0
3151,391942.wav,Coin_(dropping),/m/0242l,1,0
3152,18623.wav,Coin_(dropping),/m/0242l,0,0
3153,393703.wav,Wind,/m/03m9d0z,0,0
3154,189884.wav,Engine,/m/02mk9,0,1
3155,106610.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3156,217465.wav,Hi-hat,/m/03qtq,0,0
3157,431993.wav,Piano,/m/05r5c,0,0
3158,193516.wav,Hi-hat,/m/03qtq,0,0
3159,382421.wav,Piano,/m/05r5c,0,0
3160,31966.wav,Bass_guitar,/m/018vs,0,0
3161,190672.wav,Wind,/m/03m9d0z,1,0
3162,390160.wav,Fire,/m/02_41,0,0
3163,12868.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
3164,392792.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3165,205967.wav,Fart,/m/02_nn,0,0
3166,268414.wav,Engine,/m/02mk9,0,0
3167,425139.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3168,198645.wav,Engine,/m/02mk9,0,0
3169,131289.wav,Hi-hat,/m/03qtq,0,0
3170,17510.wav,Wind,/m/03m9d0z,0,0
3171,86366.wav,Rain,/m/06mb1,0,0
3172,324519.wav,Fart,/m/02_nn,0,0
3173,2215.wav,Wind,/m/03m9d0z,1,0
3174,250007.wav,Engine,/m/02mk9,0,0
3175,109754.wav,Glass,/m/039jq,0,0
3176,244154.wav,Crash_cymbal,/m/0bm0k,0,0
3177,350243.wav,Acoustic_guitar,/m/042v_gx,0,1
3178,411042.wav,Clapping,/m/0l15bq,0,0
3179,346152.wav,Squeak,/m/07q6cd_,0,0
3180,428254.wav,Slam,/m/07rjzl8,0,0
3181,338058.wav,Squeak,/m/07q6cd_,0,0
3182,86358.wav,Rain,/m/06mb1,0,0
3183,275404.wav,Wind,/m/03m9d0z,0,0
3184,395746.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3185,369410.wav,Fire,/m/02_41,0,0
3186,203485.wav,Piano,/m/05r5c,0,0
3187,66869.wav,Fart,/m/02_nn,0,0
3188,376462.wav,Glass,/m/039jq,1,0
3189,18160.wav,Bass_guitar,/m/018vs,0,0
3190,50901.wav,Wind,/m/03m9d0z,0,0
3191,121021.wav,Crash_cymbal,/m/0bm0k,0,0
3192,345342.wav,Fire,/m/02_41,0,0
3193,41575.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3194,120026.wav,Fart,/m/02_nn,0,0
3195,152758.wav,Glass,/m/039jq,0,0
3196,170084.wav,Engine,/m/02mk9,0,0
3197,395193.wav,Tearing,/m/07qcx4z,0,0
3198,27185.wav,Hi-hat,/m/03qtq,0,0
3199,266528.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3200,151265.wav,Piano,/m/05r5c,0,0
3201,192057.wav,Slam,/m/07rjzl8,0,0
3202,153207.wav,Engine,/m/02mk9,0,0
3203,135936.wav,Coin_(dropping),/m/0242l,0,0
3204,350187.wav,Acoustic_guitar,/m/042v_gx,0,0
3205,154711.wav,Writing,/m/081rb,0,0
3206,429063.wav,Wind,/m/03m9d0z,0,0
3207,56961.wav,Rain,/m/06mb1,0,0
3208,394715.wav,Rain,/m/06mb1,0,0
3209,351445.wav,Clapping,/m/0l15bq,0,0
3210,113750.wav,Engine,/m/02mk9,0,0
3211,192195.wav,Wind,/m/03m9d0z,0,0
3212,137618.wav,Hi-hat,/m/03qtq,0,0
3213,100077.wav,Fart,/m/02_nn,0,0
3214,53448.wav,Fire,/m/02_41,0,0
3215,363088.wav,Coin_(dropping),/m/0242l,0,0
3216,193297.wav,Fire,/m/02_41,1,0
3217,208923.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3218,350237.wav,Piano,/m/05r5c,0,0
3219,371720.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3220,353002.wav,Bass_guitar,/m/018vs,0,0
3221,270046.wav,Crash_cymbal,/m/0bm0k,0,0
3222,200269.wav,Slam,/m/07rjzl8,0,0
3223,385947.wav,Wind,/m/03m9d0z,0,0
3224,182933.wav,Acoustic_guitar,/m/042v_gx,0,0
3225,316841.wav,Fire,/m/02_41,0,0
3226,57514.wav,Squeak,/m/07q6cd_,0,0
3227,349802.wav,Fireworks,/m/0g6b5,1,0
3228,183037.wav,Acoustic_guitar,/m/042v_gx,0,0
3229,126018.wav,Fart,/m/02_nn,0,0
3230,415254.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3231,434187.wav,Clapping,/m/0l15bq,0,0
3232,401752.wav,Engine,/m/02mk9,0,0
3233,270643.wav,Fire,/m/02_41,0,0
3234,147064.wav,Crash_cymbal,/m/0bm0k,1,0
3235,39877.wav,Wind,/m/03m9d0z,0,0
3236,424503.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3237,213504.wav,Hi-hat,/m/03qtq,0,0
3238,216310.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3239,346494.wav,Acoustic_guitar,/m/042v_gx,0,0
3240,134801.wav,Hi-hat,/m/03qtq,0,0
3241,342199.wav,Wind,/m/03m9d0z,0,0
3242,54312.wav,Bass_guitar,/m/018vs,0,0
3243,316029.wav,Piano,/m/05r5c,1,0
3244,173304.wav,Fire,/m/02_41,0,0
3245,70827.wav,Piano,/m/05r5c,1,0
3246,40848.wav,Bass_guitar,/m/018vs,0,0
3247,183777.wav,Acoustic_guitar,/m/042v_gx,0,0
3248,361211.wav,Fire,/m/02_41,0,0
3249,212683.wav,Fireworks,/m/0g6b5,0,0
3250,46175.wav,Hi-hat,/m/03qtq,0,0
3251,364742.wav,Clapping,/m/0l15bq,0,0
3252,330249.wav,Squeak,/m/07q6cd_,0,0
3253,262582.wav,Fire,/m/02_41,0,0
3254,390730.wav,Glass,/m/039jq,0,1
3255,138745.wav,Hi-hat,/m/03qtq,0,0
3256,431406.wav,Engine,/m/02mk9,0,0
3257,73088.wav,Clapping,/m/0l15bq,0,0
3258,181273.wav,Rain,/m/06mb1,0,0
3259,350079.wav,Piano,/m/05r5c,0,0
3260,201758.wav,Tearing,/m/07qcx4z,0,0
3261,206064.wav,Crash_cymbal,/m/0bm0k,0,0
3262,85836.wav,Fire,/m/02_41,1,0
3263,82928.wav,Acoustic_guitar,/m/042v_gx,0,0
3264,349805.wav,Fireworks,/m/0g6b5,0,0
3265,39036.wav,Fire,/m/02_41,0,0
3266,239810.wav,Bass_guitar,/m/018vs,1,0
3267,19512.wav,Squeak,/m/07q6cd_,0,0
3268,429103.wav,Slam,/m/07rjzl8,0,0
3269,336791.wav,Fire,/m/02_41,0,0
3270,340720.wav,Engine,/m/02mk9,1,0
3271,151117.wav,Slam,/m/07rjzl8,0,0
3272,26654.wav,Hi-hat,/m/03qtq,1,0
3273,349990.wav,Acoustic_guitar,/m/042v_gx,0,0
3274,162992.wav,Bass_guitar,/m/018vs,0,0
3275,421479.wav,Slam,/m/07rjzl8,0,0
3276,122237.wav,Bass_guitar,/m/018vs,0,0
3277,392541.wav,Glass,/m/039jq,0,0
3278,270156.wav,Crash_cymbal,/m/0bm0k,0,0
3279,350146.wav,Acoustic_guitar,/m/042v_gx,0,0
3280,235715.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3281,333261.wav,Fire,/m/02_41,0,0
3282,424445.wav,Bass_guitar,/m/018vs,0,0
3283,41582.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3284,8579.wav,Acoustic_guitar,/m/042v_gx,0,0
3285,6330.wav,Bass_guitar,/m/018vs,0,0
3286,142351.wav,Crash_cymbal,/m/0bm0k,0,0
3287,138683.wav,Hi-hat,/m/03qtq,0,0
3288,125066.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3289,171939.wav,Glass,/m/039jq,0,0
3290,160200.wav,Fart,/m/02_nn,0,0
3291,344582.wav,Slam,/m/07rjzl8,0,0
3292,47140.wav,Coin_(dropping),/m/0242l,0,0
3293,150124.wav,Crash_cymbal,/m/0bm0k,0,0
3294,245674.wav,Wind,/m/03m9d0z,0,0
3295,200737.wav,Crash_cymbal,/m/0bm0k,0,0
3296,73349.wav,Bass_guitar,/m/018vs,0,0
3297,182921.wav,Wind,/m/03m9d0z,0,0
3298,132714.wav,Piano,/m/05r5c,0,0
3299,130865.wav,Glass,/m/039jq,0,0
3300,7400.wav,Bass_guitar,/m/018vs,0,0
3301,268468.wav,Engine,/m/02mk9,0,0
3302,420253.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3303,264154.wav,Squeak,/m/07q6cd_,1,0
3304,362208.wav,Tearing,/m/07qcx4z,0,0
3305,422079.wav,Fireworks,/m/0g6b5,0,0
3306,91260.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3307,212911.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3308,395649.wav,Slam,/m/07rjzl8,0,0
3309,17657.wav,Glass,/m/039jq,0,0
3310,435288.wav,Fart,/m/02_nn,0,0
3311,219333.wav,Fart,/m/02_nn,1,0
3312,347854.wav,Wind,/m/03m9d0z,0,0
3313,183746.wav,Acoustic_guitar,/m/042v_gx,1,0
3314,415338.wav,Engine,/m/02mk9,0,0
3315,213028.wav,Wind,/m/03m9d0z,0,0
3316,424085.wav,Bass_guitar,/m/018vs,0,1
3317,58116.wav,Acoustic_guitar,/m/042v_gx,0,0
3318,379896.wav,Slam,/m/07rjzl8,0,0
3319,238853.wav,Fire,/m/02_41,0,0
3320,97963.wav,Fireworks,/m/0g6b5,1,0
3321,392980.wav,Rain,/m/06mb1,0,1
3322,112263.wav,Clapping,/m/0l15bq,0,0
3323,276199.wav,Coin_(dropping),/m/0242l,0,1
3324,349966.wav,Piano,/m/05r5c,0,0
3325,172358.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3326,43591.wav,Squeak,/m/07q6cd_,0,0
3327,58081.wav,Acoustic_guitar,/m/042v_gx,0,1
3328,365541.wav,Tearing,/m/07qcx4z,0,0
3329,219489.wav,Wind,/m/03m9d0z,0,1
3330,159769.wav,Rain,/m/06mb1,0,0
3331,137425.wav,Hi-hat,/m/03qtq,0,0
3332,361208.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3333,317833.wav,Fire,/m/02_41,0,0
3334,26009.wav,Bass_guitar,/m/018vs,0,0
3335,273408.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3336,412163.wav,Piano,/m/05r5c,0,0
3337,316839.wav,Fire,/m/02_41,0,0
3338,377345.wav,Hi-hat,/m/03qtq,0,0
3339,138939.wav,Hi-hat,/m/03qtq,0,0
3340,152798.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3341,216280.wav,Glass,/m/039jq,1,0
3342,208906.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3343,151179.wav,Glass,/m/039jq,0,0
3344,137664.wav,Hi-hat,/m/03qtq,0,0
3345,137613.wav,Hi-hat,/m/03qtq,0,0
3346,140659.wav,Crash_cymbal,/m/0bm0k,0,0
3347,388149.wav,Engine,/m/02mk9,0,1
3348,97556.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
3349,60612.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3350,273133.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3351,172724.wav,Fire,/m/02_41,0,0
3352,102728.wav,Acoustic_guitar,/m/042v_gx,0,0
3353,89859.wav,Glass,/m/039jq,0,0
3354,135638.wav,Glass,/m/039jq,0,0
3355,427411.wav,Engine,/m/02mk9,0,1
3356,324620.wav,Fart,/m/02_nn,0,1
3357,183806.wav,Acoustic_guitar,/m/042v_gx,0,0
3358,335939.wav,Writing,/m/081rb,1,0
3359,128635.wav,Hi-hat,/m/03qtq,0,1
3360,195508.wav,Fire,/m/02_41,0,0
3361,147086.wav,Crash_cymbal,/m/0bm0k,0,0
3362,370323.wav,Engine,/m/02mk9,0,0
3363,406348.wav,Glass,/m/039jq,0,0
3364,88474.wav,Fire,/m/02_41,0,0
3365,431033.wav,Piano,/m/05r5c,0,0
3366,238797.wav,Wind,/m/03m9d0z,1,0
3367,340567.wav,Crash_cymbal,/m/0bm0k,0,0
3368,160447.wav,Coin_(dropping),/m/0242l,0,0
3369,158731.wav,Engine,/m/02mk9,0,0
3370,157154.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3371,353380.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3372,64523.wav,Fart,/m/02_nn,0,0
3373,140461.wav,Tearing,/m/07qcx4z,0,0
3374,62288.wav,Fart,/m/02_nn,0,0
3375,250511.wav,Slam,/m/07rjzl8,0,0
3376,251852.wav,Acoustic_guitar,/m/042v_gx,0,0
3377,239818.wav,Bass_guitar,/m/018vs,0,0
3378,92853.wav,Fart,/m/02_nn,0,0
3379,64138.wav,Fart,/m/02_nn,0,0
3380,261102.wav,Engine,/m/02mk9,0,0
3381,125960.wav,Slam,/m/07rjzl8,0,0
3382,12846.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
3383,253258.wav,Piano,/m/05r5c,0,0
3384,88824.wav,Glass,/m/039jq,0,0
3385,345515.wav,Piano,/m/05r5c,0,0
3386,362760.wav,Coin_(dropping),/m/0242l,1,0
3387,332115.wav,Wind,/m/03m9d0z,0,0
3388,269201.wav,Engine,/m/02mk9,0,0
3389,323673.wav,Rain,/m/06mb1,0,1
3390,215971.wav,Tearing,/m/07qcx4z,0,0
3391,386028.wav,Walk_or_footsteps,/m/07pbtc8,0,0
3392,136209.wav,Crash_cymbal,/m/0bm0k,0,1
3393,316030.wav,Piano,/m/05r5c,0,0
3394,138849.wav,Hi-hat,/m/03qtq,0,0
